X,CH1,
Second,Volt,
3.2960001e-04,-6.80000e-01,
3.2980001e-04,8.20000e-01,
3.3000001e-04,-7.00000e-01,
3.3020001e-04,8.20000e-01,
3.3040001e-04,-6.80000e-01,
3.3059999e-04,8.20000e-01,
3.3079999e-04,-7.20000e-01,
3.3099999e-04,8.60000e-01,
3.3119999e-04,-7.00000e-01,
3.3139999e-04,8.60000e-01,
3.3159999e-04,5.80000e-01,
3.3179999e-04,-3.40000e-01,
3.3200000e-04,1.80000e-01,
3.3220000e-04,1.40000e-01,
3.3240000e-04,1.40000e-01,
3.3260000e-04,1.80000e-01,
3.3280000e-04,1.40000e-01,
3.3300000e-04,2.20000e-01,
3.3320001e-04,1.80000e-01,
3.3340001e-04,1.40000e-01,
3.3360001e-04,1.80000e-01,
3.3380001e-04,1.40000e-01,
3.3400001e-04,1.60000e-01,
3.3420001e-04,1.60000e-01,
3.3439999e-04,1.40000e-01,
3.3459999e-04,1.80000e-01,
3.3479999e-04,1.80000e-01,
3.3499999e-04,1.40000e-01,
3.3519999e-04,1.80000e-01,
3.3539999e-04,1.40000e-01,
3.3559999e-04,1.40000e-01,
3.3580000e-04,2.00000e-01,
3.3600000e-04,1.40000e-01,
3.3620000e-04,1.80000e-01,
3.3640000e-04,1.40000e-01,
3.3660000e-04,1.80000e-01,
3.3680000e-04,8.00000e-02,
3.3700000e-04,2.60000e-01,
3.3720001e-04,-8.00000e-02,
3.3740001e-04,5.40000e-01,
3.3760001e-04,-5.60000e-01,
3.3780001e-04,7.40000e-01,
3.3800001e-04,-7.20000e-01,
3.3819998e-04,8.20000e-01,
3.3839999e-04,-7.20000e-01,
3.3859999e-04,8.40000e-01,
3.3879999e-04,-7.20000e-01,
3.3899999e-04,8.20000e-01,
3.3919999e-04,-6.80000e-01,
3.3939999e-04,8.60000e-01,
3.3960000e-04,-7.00000e-01,
3.3980000e-04,8.20000e-01,
3.4000000e-04,-7.00000e-01,
3.4020000e-04,8.40000e-01,
3.4040000e-04,-7.20000e-01,
3.4060000e-04,8.60000e-01,
3.4080000e-04,-6.40000e-01,
3.4100001e-04,6.80000e-01,
3.4120001e-04,-7.20000e-01,
3.4140001e-04,7.80000e-01,
3.4160001e-04,8.40000e-01,
3.4179998e-04,-7.20000e-01,
3.4199998e-04,8.20000e-01,
3.4219999e-04,-7.00000e-01,
3.4239999e-04,8.00000e-01,
3.4259999e-04,-7.00000e-01,
3.4279999e-04,8.00000e-01,
3.4299999e-04,-7.20000e-01,
3.4319999e-04,8.00000e-01,
3.4340000e-04,-7.00000e-01,
3.4360000e-04,8.20000e-01,
3.4380000e-04,-7.20000e-01,
3.4400000e-04,7.80000e-01,
3.4420000e-04,-6.00000e-01,
3.4440000e-04,8.00000e-01,
3.4460000e-04,-6.80000e-01,
3.4480001e-04,-6.60000e-01,
3.4500001e-04,8.60000e-01,
3.4520001e-04,8.60000e-01,
3.4540001e-04,-6.80000e-01,
3.4559998e-04,8.20000e-01,
3.4579998e-04,-6.60000e-01,
3.4599999e-04,8.20000e-01,
3.4619999e-04,-6.80000e-01,
3.4639999e-04,8.40000e-01,
3.4659999e-04,-6.80000e-01,
3.4679999e-04,8.20000e-01,
3.4699999e-04,-7.20000e-01,
3.4720000e-04,-6.00000e-01,
3.4740000e-04,7.80000e-01,
3.4760000e-04,6.80000e-01,
3.4780000e-04,-6.00000e-01,
3.4800000e-04,7.80000e-01,
3.4820000e-04,-7.20000e-01,
3.4840000e-04,8.60000e-01,
3.4860001e-04,-7.20000e-01,
3.4880001e-04,8.60000e-01,
3.4900001e-04,-6.80000e-01,
3.4920001e-04,8.20000e-01,
3.4939998e-04,-6.80000e-01,
3.4959998e-04,8.60000e-01,
3.4979999e-04,-6.80000e-01,
3.4999999e-04,8.60000e-01,
3.5019999e-04,-6.80000e-01,
3.5039999e-04,8.40000e-01,
3.5059999e-04,-6.40000e-01,
3.5079999e-04,8.20000e-01,
3.5100000e-04,-6.60000e-01,
3.5120000e-04,-7.20000e-01,
3.5140000e-04,8.20000e-01,
3.5160000e-04,-7.00000e-01,
3.5180000e-04,8.20000e-01,
3.5200000e-04,-7.20000e-01,
3.5220000e-04,8.00000e-01,
3.5240001e-04,-7.20000e-01,
3.5260001e-04,8.00000e-01,
3.5280001e-04,-7.40000e-01,
3.5300001e-04,8.20000e-01,
3.5320001e-04,-7.20000e-01,
3.5339998e-04,8.20000e-01,
3.5359999e-04,7.80000e-01,
3.5379999e-04,-6.80000e-01,
3.5399999e-04,7.40000e-01,
3.5419999e-04,-5.80000e-01,
3.5439999e-04,6.80000e-01,
3.5459999e-04,-5.80000e-01,
3.5479999e-04,8.00000e-01,
3.5500000e-04,-7.20000e-01,
3.5520000e-04,8.40000e-01,
3.5540000e-04,-6.80000e-01,
3.5560000e-04,8.20000e-01,
3.5580000e-04,-7.20000e-01,
3.5600000e-04,8.00000e-01,
3.5620001e-04,-7.20000e-01,
3.5640001e-04,8.20000e-01,
3.5660001e-04,-7.20000e-01,
3.5680001e-04,8.40000e-01,
3.5700001e-04,-7.40000e-01,
3.5719998e-04,8.20000e-01,
3.5739999e-04,-6.60000e-01,
3.5759999e-04,8.00000e-01,
3.5779999e-04,-6.40000e-01,
3.5799999e-04,-6.00000e-01,
3.5819999e-04,8.00000e-01,
3.5839999e-04,-7.00000e-01,
3.5859999e-04,8.40000e-01,
3.5880000e-04,-6.80000e-01,
3.5900000e-04,8.60000e-01,
3.5920000e-04,-6.60000e-01,
3.5940000e-04,8.40000e-01,
3.5960000e-04,-6.60000e-01,
3.5980000e-04,8.20000e-01,
3.6000001e-04,-6.60000e-01,
3.6020001e-04,8.00000e-01,
3.6040001e-04,-6.60000e-01,
3.6060001e-04,8.00000e-01,
3.6080001e-04,-7.20000e-01,
3.6099998e-04,7.40000e-01,
3.6119999e-04,-7.00000e-01,
3.6139999e-04,8.20000e-01,
3.6159999e-04,-7.20000e-01,
3.6179999e-04,8.20000e-01,
3.6199999e-04,-7.20000e-01,
3.6219999e-04,8.20000e-01,
3.6239999e-04,-7.00000e-01,
3.6260000e-04,8.20000e-01,
3.6280000e-04,-7.20000e-01,
3.6300000e-04,8.20000e-01,
3.6320000e-04,-7.20000e-01,
3.6340000e-04,8.40000e-01,
3.6360000e-04,-7.20000e-01,
3.6380001e-04,8.40000e-01,
3.6400001e-04,-6.00000e-01,
3.6420001e-04,8.00000e-01,
3.6440001e-04,-6.40000e-01,
3.6460001e-04,7.60000e-01,
3.6479998e-04,7.80000e-01,
3.6499999e-04,-7.20000e-01,
3.6519999e-04,7.80000e-01,
3.6539999e-04,-7.40000e-01,
3.6559999e-04,8.00000e-01,
3.6579999e-04,-7.20000e-01,
3.6599999e-04,8.20000e-01,
3.6619999e-04,-7.40000e-01,
3.6640000e-04,8.00000e-01,
3.6660000e-04,-7.20000e-01,
3.6680000e-04,-7.20000e-01,
3.6700000e-04,8.00000e-01,
3.6720000e-04,8.20000e-01,
3.6740000e-04,-6.80000e-01,
3.6760001e-04,7.20000e-01,
3.6780001e-04,-4.20000e-01,
3.6800001e-04,-6.80000e-01,
3.6820001e-04,7.80000e-01,
3.6840001e-04,8.20000e-01,
3.6859998e-04,-7.20000e-01,
3.6879999e-04,8.20000e-01,
3.6899999e-04,-6.80000e-01,
3.6919999e-04,8.00000e-01,
3.6939999e-04,-6.80000e-01,
3.6959999e-04,8.00000e-01,
3.6979999e-04,-7.20000e-01,
3.6999999e-04,7.80000e-01,
3.7020000e-04,-7.20000e-01,
3.7040000e-04,8.00000e-01,
3.7060000e-04,-7.20000e-01,
3.7080000e-04,7.80000e-01,
3.7100000e-04,-6.80000e-01,
3.7120000e-04,-5.60000e-01,
3.7140000e-04,7.40000e-01,
3.7160001e-04,-6.80000e-01,
3.7180001e-04,8.20000e-01,
3.7200001e-04,-7.00000e-01,
3.7220001e-04,8.20000e-01,
3.7239998e-04,-7.20000e-01,
3.7259998e-04,8.20000e-01,
3.7279999e-04,-7.00000e-01,
3.7299999e-04,8.40000e-01,
3.7319999e-04,-7.00000e-01,
3.7339999e-04,8.20000e-01,
3.7359999e-04,-7.00000e-01,
3.7379999e-04,8.20000e-01,
3.7400000e-04,-6.80000e-01,
3.7420000e-04,8.20000e-01,
3.7440000e-04,7.80000e-01,
3.7460000e-04,-6.40000e-01,
3.7480000e-04,-6.80000e-01,
3.7500000e-04,7.80000e-01,
3.7520000e-04,-7.40000e-01,
3.7540001e-04,8.20000e-01,
3.7560001e-04,-7.40000e-01,
3.7580001e-04,8.00000e-01,
3.7600001e-04,-7.20000e-01,
3.7619998e-04,8.20000e-01,
3.7639998e-04,-7.40000e-01,
3.7659999e-04,8.00000e-01,
3.7679999e-04,-7.40000e-01,
3.7699999e-04,8.20000e-01,
3.7719999e-04,-7.40000e-01,
3.7739999e-04,8.20000e-01,
3.7759999e-04,-6.80000e-01,
3.7780000e-04,8.20000e-01,
3.7800000e-04,7.80000e-01,
3.7820000e-04,-7.20000e-01,
3.7840000e-04,7.80000e-01,
3.7860000e-04,-7.20000e-01,
3.7880000e-04,7.80000e-01,
3.7900000e-04,-7.40000e-01,
3.7920001e-04,7.80000e-01,
3.7940001e-04,-7.20000e-01,
3.7960001e-04,8.00000e-01,
3.7980001e-04,-7.40000e-01,
3.8000001e-04,8.60000e-01,
3.8019998e-04,-7.40000e-01,
3.8039999e-04,7.80000e-01,
3.8059999e-04,-7.20000e-01,
3.8079999e-04,7.40000e-01,
3.8099999e-04,-5.80000e-01,
3.8119999e-04,7.80000e-01,
3.8139999e-04,7.80000e-01,
3.8160000e-04,7.80000e-01,
3.8180000e-04,7.80000e-01,
3.8200000e-04,7.80000e-01,
3.8220000e-04,7.80000e-01,
