X,CH1,CH2,
Second,Volt,Volt,
1.6499999e-06,-1.40000e-01,8.00000e-02,
1.6600000e-06,-1.20000e-01,0.00000e+00,
1.6700000e-06,-2.00000e-02,0.00000e+00,
1.6800000e-06,2.00000e-02,-8.00000e-02,
1.6900000e-06,4.00000e-02,8.00000e-02,
1.7000000e-06,6.00000e-02,0.00000e+00,
1.7100000e-06,6.00000e-02,0.00000e+00,
1.7200000e-06,1.20000e-01,8.00000e-02,
1.7300000e-06,1.20000e-01,0.00000e+00,
1.7400000e-06,6.00000e-02,0.00000e+00,
1.7500000e-06,-4.00000e-02,8.00000e-02,
1.7600000e-06,-6.00000e-02,0.00000e+00,
1.7700000e-06,-6.00000e-02,8.00000e-02,
1.7800000e-06,-1.00000e-01,8.00000e-02,
1.7900001e-06,-1.40000e-01,8.00000e-02,
1.7999999e-06,-1.80000e-01,8.00000e-02,
1.8100000e-06,-1.40000e-01,8.00000e-02,
1.8200000e-06,-6.00000e-02,-8.00000e-02,
1.8300000e-06,-2.00000e-02,8.00000e-02,
1.8400000e-06,2.00000e-02,8.00000e-02,
1.8500000e-06,4.00000e-02,0.00000e+00,
1.8600000e-06,6.00000e-02,0.00000e+00,
1.8700000e-06,1.20000e-01,8.00000e-02,
1.8800000e-06,1.40000e-01,8.00000e-02,
1.8900000e-06,6.00000e-02,8.00000e-02,
1.9000000e-06,2.00000e-02,8.00000e-02,
1.9100000e-06,-4.00000e-02,0.00000e+00,
1.9199999e-06,-6.00000e-02,0.00000e+00,
1.9300001e-06,-1.00000e-01,8.00000e-02,
1.9399999e-06,-1.40000e-01,0.00000e+00,
1.9500001e-06,-2.00000e-01,0.00000e+00,
1.9600000e-06,-1.80000e-01,8.00000e-02,
1.9700001e-06,-1.00000e-01,-8.00000e-02,
1.9800000e-06,-2.00000e-02,0.00000e+00,
1.9900001e-06,2.00000e-02,0.00000e+00,
2.0000000e-06,4.00000e-02,0.00000e+00,
2.0100001e-06,1.00000e-01,0.00000e+00,
2.0200000e-06,1.40000e-01,0.00000e+00,
2.0299999e-06,1.80000e-01,8.00000e-02,
2.0400000e-06,1.20000e-01,8.00000e-02,
2.0499999e-06,6.00000e-02,8.00000e-02,
2.0600000e-06,0.00000e+00,8.00000e-02,
2.0699999e-06,-4.00000e-02,0.00000e+00,
2.0800001e-06,-1.00000e-01,8.00000e-02,
2.0900000e-06,-1.40000e-01,8.00000e-02,
2.1000001e-06,-2.20000e-01,8.00000e-02,
2.1100000e-06,-2.20000e-01,0.00000e+00,
2.1200001e-06,-1.40000e-01,-8.00000e-02,
2.1300000e-06,-8.00000e-02,8.00000e-02,
2.1400001e-06,-4.00000e-02,8.00000e-02,
2.1500000e-06,4.00000e-02,8.00000e-02,
2.1599999e-06,6.00000e-02,8.00000e-02,
2.1700000e-06,1.40000e-01,0.00000e+00,
2.1799999e-06,2.20000e-01,8.00000e-02,
2.1900000e-06,1.80000e-01,8.00000e-02,
2.1999999e-06,1.00000e-01,8.00000e-02,
2.2100000e-06,4.00000e-02,0.00000e+00,
2.2199999e-06,-2.00000e-02,0.00000e+00,
2.2300001e-06,-8.00000e-02,8.00000e-02,
2.2400000e-06,-1.40000e-01,8.00000e-02,
2.2500001e-06,-2.20000e-01,8.00000e-02,
2.2600000e-06,-2.20000e-01,8.00000e-02,
2.2700001e-06,-1.80000e-01,0.00000e+00,
2.2800000e-06,-1.00000e-01,8.00000e-02,
2.2899999e-06,-6.00000e-02,0.00000e+00,
2.3000000e-06,2.00000e-02,8.00000e-02,
2.3099999e-06,8.00000e-02,0.00000e+00,
2.3200000e-06,1.80000e-01,0.00000e+00,
2.3299999e-06,2.20000e-01,0.00000e+00,
2.3400000e-06,2.20000e-01,8.00000e-02,
2.3499999e-06,1.40000e-01,8.00000e-02,
2.3600001e-06,1.00000e-01,8.00000e-02,
2.3699999e-06,4.00000e-02,8.00000e-02,
2.3800001e-06,-6.00000e-02,0.00000e+00,
2.3900000e-06,-1.40000e-01,8.00000e-02,
2.4000001e-06,-2.20000e-01,8.00000e-02,
2.4100000e-06,-2.80000e-01,8.00000e-02,
2.4200001e-06,-2.20000e-01,0.00000e+00,
2.4300000e-06,-1.60000e-01,0.00000e+00,
2.4399999e-06,-1.00000e-01,0.00000e+00,
2.4500000e-06,-2.00000e-02,8.00000e-02,
2.4599999e-06,8.00000e-02,0.00000e+00,
2.4700000e-06,1.80000e-01,0.00000e+00,
2.4799999e-06,2.60000e-01,8.00000e-02,
2.4900000e-06,2.80000e-01,0.00000e+00,
2.4999999e-06,2.20000e-01,8.00000e-02,
2.5100001e-06,1.60000e-01,8.00000e-02,
2.5200000e-06,8.00000e-02,0.00000e+00,
2.5300001e-06,-2.00000e-02,8.00000e-02,
2.5400000e-06,-1.20000e-01,0.00000e+00,
2.5500001e-06,-2.00000e-01,8.00000e-02,
2.5600000e-06,-2.80000e-01,0.00000e+00,
2.5699999e-06,-2.60000e-01,0.00000e+00,
2.5800000e-06,-2.00000e-01,-8.00000e-02,
2.5899999e-06,-1.20000e-01,8.00000e-02,
2.6000000e-06,-4.00000e-02,0.00000e+00,
2.6099999e-06,8.00000e-02,8.00000e-02,
2.6200000e-06,1.80000e-01,0.00000e+00,
2.6299999e-06,2.80000e-01,0.00000e+00,
2.6400000e-06,3.00000e-01,0.00000e+00,
2.6499999e-06,2.80000e-01,8.00000e-02,
2.6600001e-06,2.20000e-01,8.00000e-02,
2.6700000e-06,1.40000e-01,8.00000e-02,
2.6800001e-06,4.00000e-02,8.00000e-02,
2.6900000e-06,-1.00000e-01,8.00000e-02,
2.7000001e-06,-2.00000e-01,8.00000e-02,
2.7100000e-06,-2.80000e-01,8.00000e-02,
2.7200001e-06,-3.00000e-01,8.00000e-02,
2.7300000e-06,-2.40000e-01,0.00000e+00,
2.7400001e-06,-1.40000e-01,8.00000e-02,
2.7500000e-06,-6.00000e-02,0.00000e+00,
2.7599999e-06,6.00000e-02,8.00000e-02,
2.7700000e-06,1.80000e-01,0.00000e+00,
2.7799999e-06,2.80000e-01,0.00000e+00,
2.7900001e-06,3.40000e-01,0.00000e+00,
2.7999999e-06,3.40000e-01,0.00000e+00,
2.8100001e-06,2.80000e-01,8.00000e-02,
2.8200000e-06,2.00000e-01,8.00000e-02,
2.8300001e-06,1.00000e-01,8.00000e-02,
2.8400000e-06,-4.00000e-02,8.00000e-02,
2.8500001e-06,-2.00000e-01,8.00000e-02,
2.8600000e-06,-2.80000e-01,8.00000e-02,
2.8700001e-06,-3.20000e-01,0.00000e+00,
2.8800000e-06,-3.00000e-01,8.00000e-02,
2.8899999e-06,-2.40000e-01,0.00000e+00,
2.9000000e-06,-1.20000e-01,8.00000e-02,
2.9099999e-06,0.00000e+00,0.00000e+00,
2.9200000e-06,1.40000e-01,8.00000e-02,
2.9299999e-06,2.80000e-01,8.00000e-02,
2.9400001e-06,3.80000e-01,0.00000e+00,
2.9500000e-06,3.80000e-01,0.00000e+00,
2.9600001e-06,3.60000e-01,8.00000e-02,
2.9700000e-06,2.60000e-01,8.00000e-02,
2.9800001e-06,1.40000e-01,0.00000e+00,
2.9900000e-06,2.00000e-02,8.00000e-02,
3.0000001e-06,-1.40000e-01,8.00000e-02,
3.0100000e-06,-2.80000e-01,8.00000e-02,
3.0200001e-06,-3.60000e-01,8.00000e-02,
3.0300000e-06,-3.40000e-01,0.00000e+00,
3.0399999e-06,-3.00000e-01,0.00000e+00,
3.0500000e-06,-1.80000e-01,8.00000e-02,
3.0599999e-06,-4.00000e-02,8.00000e-02,
3.0700000e-06,1.00000e-01,8.00000e-02,
3.0799999e-06,2.60000e-01,8.00000e-02,
3.0900001e-06,3.80000e-01,0.00000e+00,
3.1000000e-06,4.20000e-01,8.00000e-02,
3.1100001e-06,4.20000e-01,8.00000e-02,
3.1200000e-06,3.40000e-01,8.00000e-02,
3.1300001e-06,2.20000e-01,8.00000e-02,
3.1400000e-06,6.00000e-02,8.00000e-02,
3.1500001e-06,-1.20000e-01,8.00000e-02,
3.1600000e-06,-2.80000e-01,8.00000e-02,
3.1700001e-06,-3.60000e-01,8.00000e-02,
3.1800000e-06,-3.60000e-01,8.00000e-02,
3.1899999e-06,-3.40000e-01,0.00000e+00,
3.2000000e-06,-2.40000e-01,8.00000e-02,
3.2099999e-06,-1.00000e-01,8.00000e-02,
3.2200001e-06,6.00000e-02,8.00000e-02,
3.2299999e-06,2.60000e-01,0.00000e+00,
3.2400001e-06,4.00000e-01,8.00000e-02,
3.2500000e-06,4.60000e-01,8.00000e-02,
3.2600001e-06,4.60000e-01,8.00000e-02,
3.2700000e-06,4.20000e-01,8.00000e-02,
3.2800001e-06,2.80000e-01,8.00000e-02,
3.2900000e-06,1.20000e-01,8.00000e-02,
3.3000001e-06,-6.00000e-02,8.00000e-02,
3.3100000e-06,-2.60000e-01,8.00000e-02,
3.3199999e-06,-3.60000e-01,8.00000e-02,
3.3300000e-06,-4.20000e-01,8.00000e-02,
3.3399999e-06,-4.20000e-01,8.00000e-02,
3.3500000e-06,-3.40000e-01,8.00000e-02,
3.3599999e-06,-1.60000e-01,8.00000e-02,
3.3700001e-06,0.00000e+00,0.00000e+00,
3.3800000e-06,2.00000e-01,8.00000e-02,
3.3900001e-06,3.60000e-01,8.00000e-02,
3.4000000e-06,4.80000e-01,8.00000e-02,
3.4100001e-06,5.00000e-01,8.00000e-02,
3.4200000e-06,4.60000e-01,8.00000e-02,
3.4300001e-06,3.60000e-01,8.00000e-02,
3.4400000e-06,2.00000e-01,8.00000e-02,
3.4500001e-06,2.00000e-02,8.00000e-02,
3.4600000e-06,-2.00000e-01,8.00000e-02,
3.4699999e-06,-3.40000e-01,8.00000e-02,
3.4800000e-06,-4.20000e-01,8.00000e-02,
3.4899999e-06,-4.40000e-01,8.00000e-02,
3.5000000e-06,-3.80000e-01,0.00000e+00,
3.5099999e-06,-2.20000e-01,8.00000e-02,
3.5200001e-06,-6.00000e-02,8.00000e-02,
3.5300000e-06,1.60000e-01,8.00000e-02,
3.5400001e-06,3.40000e-01,0.00000e+00,
3.5500000e-06,4.60000e-01,0.00000e+00,
3.5600001e-06,5.20000e-01,8.00000e-02,
3.5700000e-06,5.20000e-01,8.00000e-02,
3.5800001e-06,4.20000e-01,8.00000e-02,
3.5900000e-06,2.60000e-01,8.00000e-02,
3.5999999e-06,6.00000e-02,8.00000e-02,
3.6100000e-06,-1.40000e-01,1.60000e-01,
3.6199999e-06,-3.60000e-01,8.00000e-02,
3.6300000e-06,-4.60000e-01,0.00000e+00,
3.6399999e-06,-5.00000e-01,8.00000e-02,
3.6500001e-06,-4.40000e-01,8.00000e-02,
3.6599999e-06,-3.40000e-01,8.00000e-02,
3.6700001e-06,-1.40000e-01,0.00000e+00,
3.6800000e-06,8.00000e-02,8.00000e-02,
3.6899999e-06,3.00000e-01,8.00000e-02,
3.7000000e-06,4.60000e-01,8.00000e-02,
3.7099999e-06,5.60000e-01,8.00000e-02,
3.7200000e-06,5.80000e-01,8.00000e-02,
3.7299999e-06,5.00000e-01,8.00000e-02,
3.7400000e-06,3.60000e-01,8.00000e-02,
3.7499999e-06,1.40000e-01,8.00000e-02,
3.7600000e-06,-1.00000e-01,0.00000e+00,
3.7699999e-06,-2.80000e-01,0.00000e+00,
3.7800000e-06,-4.20000e-01,8.00000e-02,
3.7899999e-06,-5.20000e-01,0.00000e+00,
3.8000001e-06,-5.00000e-01,0.00000e+00,
3.8100000e-06,-3.80000e-01,8.00000e-02,
3.8200001e-06,-2.20000e-01,0.00000e+00,
3.8300000e-06,2.00000e-02,0.00000e+00,
3.8399999e-06,2.60000e-01,8.00000e-02,
3.8500002e-06,4.20000e-01,8.00000e-02,
3.8600001e-06,5.40000e-01,0.00000e+00,
3.8700000e-06,5.80000e-01,8.00000e-02,
3.8799999e-06,5.80000e-01,8.00000e-02,
3.8900002e-06,4.00000e-01,8.00000e-02,
