X,CH1,CH2,
Second,Volt,Volt,
2.6026601e-04,5.80000e-01,-8.00000e-02,
2.6026799e-04,5.60000e-01,-8.00000e-02,
2.6027000e-04,5.00000e-01,-8.00000e-02,
2.6027201e-04,4.80000e-01,-8.00000e-02,
2.6027401e-04,4.20000e-01,0.00000e+00,
2.6027599e-04,3.40000e-01,0.00000e+00,
2.6027800e-04,3.20000e-01,-8.00000e-02,
2.6028001e-04,2.40000e-01,0.00000e+00,
2.6028199e-04,1.80000e-01,0.00000e+00,
2.6028400e-04,1.20000e-01,0.00000e+00,
2.6028600e-04,6.00000e-02,-8.00000e-02,
2.6028801e-04,0.00000e+00,-8.00000e-02,
2.6028999e-04,-4.00000e-02,0.00000e+00,
2.6029200e-04,-1.00000e-01,0.00000e+00,
2.6029401e-04,-2.00000e-01,0.00000e+00,
2.6029599e-04,-2.60000e-01,-8.00000e-02,
2.6029799e-04,-3.00000e-01,-1.60000e-01,
2.6030000e-04,-3.20000e-01,0.00000e+00,
2.6030201e-04,-3.80000e-01,0.00000e+00,
2.6030399e-04,-4.60000e-01,0.00000e+00,
2.6030600e-04,-5.00000e-01,-8.00000e-02,
2.6030801e-04,-5.40000e-01,-8.00000e-02,
2.6030999e-04,-5.60000e-01,-8.00000e-02,
2.6031199e-04,-5.80000e-01,-8.00000e-02,
2.6031400e-04,-6.60000e-01,0.00000e+00,
2.6031601e-04,-6.80000e-01,-8.00000e-02,
2.6031799e-04,-6.80000e-01,-8.00000e-02,
2.6032000e-04,-6.60000e-01,-8.00000e-02,
2.6032201e-04,-7.00000e-01,0.00000e+00,
2.6032401e-04,-7.40000e-01,0.00000e+00,
2.6032599e-04,-7.40000e-01,-8.00000e-02,
2.6032800e-04,-7.20000e-01,-8.00000e-02,
2.6033001e-04,-6.80000e-01,-8.00000e-02,
2.6033199e-04,-6.80000e-01,-1.60000e-01,
2.6033400e-04,-6.80000e-01,0.00000e+00,
2.6033600e-04,-6.80000e-01,-8.00000e-02,
2.6033801e-04,-6.40000e-01,-1.60000e-01,
2.6033999e-04,-5.80000e-01,-8.00000e-02,
2.6034200e-04,-5.60000e-01,-8.00000e-02,
2.6034401e-04,-5.40000e-01,0.00000e+00,
2.6034599e-04,-5.20000e-01,-8.00000e-02,
2.6034800e-04,-4.60000e-01,-2.40000e-01,
2.6035000e-04,-3.80000e-01,-8.00000e-02,
2.6035201e-04,-3.40000e-01,-8.00000e-02,
2.6035399e-04,-2.80000e-01,0.00000e+00,
2.6035600e-04,-2.40000e-01,-8.00000e-02,
2.6035801e-04,-1.80000e-01,-1.60000e-01,
2.6035999e-04,-1.20000e-01,-8.00000e-02,
2.6036199e-04,-6.00000e-02,0.00000e+00,
2.6036400e-04,2.00000e-02,0.00000e+00,
2.6036601e-04,6.00000e-02,-1.60000e-01,
2.6036799e-04,1.20000e-01,-1.60000e-01,
2.6037000e-04,1.80000e-01,-8.00000e-02,
2.6037201e-04,2.40000e-01,-8.00000e-02,
2.6037401e-04,3.20000e-01,0.00000e+00,
2.6037599e-04,3.40000e-01,-8.00000e-02,
2.6037800e-04,4.20000e-01,-1.60000e-01,
2.6038001e-04,4.40000e-01,-8.00000e-02,
2.6038199e-04,5.00000e-01,0.00000e+00,
2.6038400e-04,5.40000e-01,0.00000e+00,
2.6038600e-04,5.80000e-01,-8.00000e-02,
2.6038801e-04,6.40000e-01,-1.60000e-01,
2.6038999e-04,6.60000e-01,0.00000e+00,
2.6039200e-04,6.80000e-01,0.00000e+00,
2.6039401e-04,7.00000e-01,0.00000e+00,
2.6039599e-04,7.20000e-01,-8.00000e-02,
2.6039800e-04,7.40000e-01,-1.60000e-01,
2.6040000e-04,7.40000e-01,-8.00000e-02,
2.6040201e-04,7.40000e-01,0.00000e+00,
2.6040399e-04,7.40000e-01,0.00000e+00,
2.6040600e-04,7.40000e-01,0.00000e+00,
2.6040801e-04,7.60000e-01,-8.00000e-02,
2.6040999e-04,7.40000e-01,-8.00000e-02,
2.6041199e-04,7.00000e-01,-8.00000e-02,
2.6041400e-04,6.80000e-01,0.00000e+00,
2.6041601e-04,6.40000e-01,-8.00000e-02,
2.6041799e-04,6.20000e-01,-1.60000e-01,
2.6042000e-04,5.80000e-01,-8.00000e-02,
2.6042201e-04,5.60000e-01,0.00000e+00,
2.6042401e-04,4.80000e-01,0.00000e+00,
2.6042599e-04,4.40000e-01,0.00000e+00,
2.6042800e-04,4.20000e-01,-8.00000e-02,
2.6043001e-04,3.40000e-01,0.00000e+00,
2.6043199e-04,2.80000e-01,0.00000e+00,
2.6043400e-04,2.40000e-01,0.00000e+00,
2.6043601e-04,1.60000e-01,0.00000e+00,
2.6043801e-04,1.00000e-01,-8.00000e-02,
2.6043999e-04,6.00000e-02,8.00000e-02,
2.6044200e-04,0.00000e+00,0.00000e+00,
2.6044401e-04,-4.00000e-02,0.00000e+00,
2.6044599e-04,-1.40000e-01,-8.00000e-02,
2.6044800e-04,-2.20000e-01,-8.00000e-02,
2.6045000e-04,-2.60000e-01,0.00000e+00,
2.6045201e-04,-3.00000e-01,0.00000e+00,
2.6045399e-04,-3.60000e-01,0.00000e+00,
2.6045600e-04,-4.20000e-01,-8.00000e-02,
2.6045801e-04,-4.80000e-01,-1.60000e-01,
2.6045999e-04,-5.00000e-01,0.00000e+00,
