X,CH1,CH2,
Second,Volt,Volt,
1.5615601e-04,8.00000e-02,8.00000e-02,
1.5615800e-04,2.00000e-02,8.00000e-02,
1.5615999e-04,-4.00000e-02,8.00000e-02,
1.5616200e-04,-1.00000e-01,0.00000e+00,
1.5616399e-04,-1.60000e-01,-8.00000e-02,
1.5616600e-04,-2.00000e-01,0.00000e+00,
1.5616800e-04,-2.60000e-01,0.00000e+00,
1.5617000e-04,-3.20000e-01,8.00000e-02,
1.5617200e-04,-3.60000e-01,0.00000e+00,
1.5617401e-04,-4.20000e-01,-8.00000e-02,
1.5617600e-04,-4.60000e-01,0.00000e+00,
1.5617799e-04,-5.00000e-01,0.00000e+00,
1.5618000e-04,-5.60000e-01,0.00000e+00,
1.5618200e-04,-5.60000e-01,-8.00000e-02,
1.5618400e-04,-6.00000e-01,-8.00000e-02,
1.5618600e-04,-6.20000e-01,-8.00000e-02,
1.5618801e-04,-6.20000e-01,0.00000e+00,
1.5619000e-04,-6.80000e-01,0.00000e+00,
1.5619201e-04,-6.60000e-01,-8.00000e-02,
1.5619400e-04,-6.80000e-01,-8.00000e-02,
1.5619599e-04,-6.60000e-01,0.00000e+00,
1.5619800e-04,-7.00000e-01,0.00000e+00,
1.5620000e-04,-7.00000e-01,0.00000e+00,
1.5620200e-04,-6.80000e-01,-8.00000e-02,
1.5620400e-04,-6.80000e-01,-8.00000e-02,
1.5620601e-04,-6.20000e-01,-1.60000e-01,
1.5620800e-04,-6.20000e-01,-8.00000e-02,
1.5620999e-04,-6.20000e-01,0.00000e+00,
1.5621200e-04,-5.80000e-01,-8.00000e-02,
1.5621400e-04,-5.40000e-01,-8.00000e-02,
1.5621600e-04,-4.80000e-01,-8.00000e-02,
1.5621800e-04,-4.60000e-01,0.00000e+00,
1.5622001e-04,-4.20000e-01,0.00000e+00,
1.5622200e-04,-3.60000e-01,-8.00000e-02,
1.5622401e-04,-3.00000e-01,-8.00000e-02,
1.5622600e-04,-2.40000e-01,0.00000e+00,
1.5622799e-04,-1.80000e-01,0.00000e+00,
1.5623000e-04,-1.20000e-01,0.00000e+00,
1.5623200e-04,-1.00000e-01,-8.00000e-02,
1.5623400e-04,-4.00000e-02,-1.60000e-01,
1.5623600e-04,2.00000e-02,-8.00000e-02,
1.5623801e-04,8.00000e-02,0.00000e+00,
1.5624000e-04,1.60000e-01,8.00000e-02,
1.5624199e-04,2.00000e-01,-8.00000e-02,
1.5624400e-04,2.80000e-01,-8.00000e-02,
1.5624599e-04,3.20000e-01,0.00000e+00,
1.5624800e-04,3.60000e-01,0.00000e+00,
1.5625000e-04,4.40000e-01,0.00000e+00,
1.5625200e-04,4.40000e-01,0.00000e+00,
1.5625400e-04,5.00000e-01,-8.00000e-02,
1.5625601e-04,5.20000e-01,-8.00000e-02,
1.5625800e-04,5.80000e-01,0.00000e+00,
1.5625999e-04,6.00000e-01,8.00000e-02,
1.5626200e-04,6.20000e-01,0.00000e+00,
1.5626400e-04,6.60000e-01,-8.00000e-02,
1.5626600e-04,6.80000e-01,0.00000e+00,
1.5626800e-04,7.00000e-01,0.00000e+00,
1.5627001e-04,7.00000e-01,0.00000e+00,
1.5627200e-04,6.80000e-01,0.00000e+00,
1.5627401e-04,7.00000e-01,-8.00000e-02,
1.5627600e-04,7.20000e-01,0.00000e+00,
1.5627799e-04,7.00000e-01,0.00000e+00,
1.5628000e-04,7.00000e-01,0.00000e+00,
1.5628200e-04,6.60000e-01,0.00000e+00,
1.5628400e-04,6.40000e-01,-8.00000e-02,
1.5628600e-04,6.40000e-01,0.00000e+00,
1.5628801e-04,6.20000e-01,0.00000e+00,
1.5629000e-04,5.60000e-01,0.00000e+00,
1.5629199e-04,5.00000e-01,0.00000e+00,
1.5629400e-04,4.60000e-01,-8.00000e-02,
1.5629600e-04,4.20000e-01,0.00000e+00,
1.5629800e-04,4.00000e-01,0.00000e+00,
1.5630000e-04,3.40000e-01,0.00000e+00,
1.5630201e-04,2.80000e-01,0.00000e+00,
1.5630400e-04,2.40000e-01,-8.00000e-02,
1.5630601e-04,1.80000e-01,0.00000e+00,
1.5630800e-04,1.20000e-01,0.00000e+00,
1.5630999e-04,6.00000e-02,0.00000e+00,
1.5631200e-04,-2.00000e-02,0.00000e+00,
1.5631400e-04,-8.00000e-02,-8.00000e-02,
1.5631600e-04,-1.00000e-01,0.00000e+00,
1.5631800e-04,-1.60000e-01,8.00000e-02,
1.5632001e-04,-2.60000e-01,8.00000e-02,
1.5632200e-04,-2.80000e-01,0.00000e+00,
1.5632399e-04,-3.40000e-01,-8.00000e-02,
1.5632600e-04,-3.60000e-01,0.00000e+00,
1.5632799e-04,-4.20000e-01,0.00000e+00,
1.5633000e-04,-4.80000e-01,0.00000e+00,
1.5633200e-04,-5.20000e-01,0.00000e+00,
1.5633400e-04,-5.60000e-01,-8.00000e-02,
1.5633600e-04,-5.60000e-01,-8.00000e-02,
1.5633801e-04,-5.80000e-01,0.00000e+00,
1.5634000e-04,-6.40000e-01,8.00000e-02,
1.5634199e-04,-6.60000e-01,0.00000e+00,
1.5634400e-04,-6.80000e-01,-8.00000e-02,
1.5634600e-04,-6.60000e-01,0.00000e+00,
1.5634800e-04,-6.60000e-01,0.00000e+00,
1.5635000e-04,-7.00000e-01,0.00000e+00,
1.5635201e-04,-7.00000e-01,-8.00000e-02,
1.5635400e-04,-7.00000e-01,-8.00000e-02,
1.5635601e-04,-6.60000e-01,0.00000e+00,
1.5635800e-04,-6.40000e-01,8.00000e-02,
1.5635999e-04,-6.40000e-01,0.00000e+00,
1.5636200e-04,-6.00000e-01,0.00000e+00,
1.5636400e-04,-6.00000e-01,-8.00000e-02,
1.5636600e-04,-5.40000e-01,-8.00000e-02,
1.5636800e-04,-5.00000e-01,0.00000e+00,
1.5637001e-04,-4.80000e-01,0.00000e+00,
1.5637200e-04,-4.40000e-01,-8.00000e-02,
1.5637399e-04,-4.00000e-01,-8.00000e-02,
1.5637600e-04,-3.00000e-01,-8.00000e-02,
1.5637800e-04,-2.80000e-01,0.00000e+00,
1.5638000e-04,-2.20000e-01,0.00000e+00,
1.5638200e-04,-1.80000e-01,-8.00000e-02,
1.5638401e-04,-1.20000e-01,-8.00000e-02,
1.5638600e-04,-6.00000e-02,-8.00000e-02,
1.5638801e-04,0.00000e+00,0.00000e+00,
1.5639000e-04,6.00000e-02,0.00000e+00,
1.5639199e-04,1.00000e-01,-8.00000e-02,
1.5639400e-04,1.80000e-01,-8.00000e-02,
1.5639600e-04,2.20000e-01,0.00000e+00,
1.5639800e-04,2.80000e-01,0.00000e+00,
1.5640000e-04,3.40000e-01,0.00000e+00,
1.5640201e-04,3.80000e-01,0.00000e+00,
1.5640400e-04,4.40000e-01,-8.00000e-02,
1.5640599e-04,4.60000e-01,0.00000e+00,
