X,CH1,CH2,
Second,Volt,Volt,
5.2005998e-05,7.60000e-01,4.96000e+00,
5.2007999e-05,7.60000e-01,4.96000e+00,
5.2010000e-05,7.40000e-01,4.88000e+00,
5.2012001e-05,7.00000e-01,4.96000e+00,
5.2013998e-05,6.40000e-01,4.96000e+00,
5.2015999e-05,5.80000e-01,4.88000e+00,
5.2018000e-05,5.40000e-01,4.88000e+00,
5.2020001e-05,5.20000e-01,4.88000e+00,
5.2021998e-05,4.80000e-01,4.88000e+00,
5.2023999e-05,4.20000e-01,4.88000e+00,
5.2026000e-05,3.40000e-01,4.80000e+00,
5.2028001e-05,3.20000e-01,4.88000e+00,
5.2029998e-05,2.40000e-01,4.80000e+00,
5.2031999e-05,8.00000e-02,4.96000e+00,
5.2034000e-05,-6.00000e-02,4.96000e+00,
5.2036001e-05,-2.00000e-01,4.80000e+00,
5.2038002e-05,-2.80000e-01,4.88000e+00,
5.2039999e-05,-2.80000e-01,4.88000e+00,
5.2042000e-05,-3.00000e-01,4.96000e+00,
5.2044001e-05,-3.00000e-01,5.04000e+00,
5.2046002e-05,-2.20000e-01,4.88000e+00,
5.2047999e-05,-2.00000e-01,4.72000e+00,
5.2050000e-05,-1.60000e-01,4.80000e+00,
5.2052001e-05,-2.00000e-01,4.80000e+00,
5.2054002e-05,-3.00000e-01,4.80000e+00,
5.2055999e-05,-3.60000e-01,4.72000e+00,
5.2058000e-05,-4.20000e-01,4.72000e+00,
5.2060001e-05,-4.60000e-01,4.72000e+00,
5.2062001e-05,-5.00000e-01,4.88000e+00,
5.2063999e-05,-5.40000e-01,4.88000e+00,
5.2066000e-05,-5.40000e-01,4.88000e+00,
5.2068001e-05,-5.20000e-01,4.88000e+00,
5.2070001e-05,-5.20000e-01,4.80000e+00,
5.2071999e-05,-5.40000e-01,4.96000e+00,
5.2074000e-05,-6.00000e-01,4.88000e+00,
5.2076000e-05,-6.00000e-01,4.80000e+00,
5.2078001e-05,-6.00000e-01,4.72000e+00,
5.2079999e-05,-5.80000e-01,4.64000e+00,
5.2081999e-05,-5.80000e-01,4.80000e+00,
5.2084000e-05,-6.20000e-01,4.80000e+00,
5.2086001e-05,-5.60000e-01,4.80000e+00,
5.2087998e-05,-5.20000e-01,4.80000e+00,
5.2089999e-05,-4.80000e-01,4.80000e+00,
5.2092000e-05,-4.60000e-01,4.88000e+00,
5.2094001e-05,-4.80000e-01,4.88000e+00,
5.2095998e-05,-4.40000e-01,4.80000e+00,
5.2097999e-05,-4.20000e-01,4.88000e+00,
5.2100000e-05,-3.60000e-01,4.80000e+00,
5.2102001e-05,-3.40000e-01,4.88000e+00,
5.2103998e-05,-3.40000e-01,4.88000e+00,
5.2105999e-05,-2.80000e-01,4.80000e+00,
5.2108000e-05,-2.20000e-01,4.72000e+00,
5.2110001e-05,-1.60000e-01,4.80000e+00,
5.2111998e-05,-8.00000e-02,4.88000e+00,
5.2113999e-05,-2.00000e-02,4.88000e+00,
5.2116000e-05,2.00000e-02,4.88000e+00,
5.2118001e-05,8.00000e-02,4.80000e+00,
5.2120002e-05,1.20000e-01,4.80000e+00,
5.2121999e-05,1.60000e-01,4.88000e+00,
5.2124000e-05,2.20000e-01,4.88000e+00,
5.2126001e-05,2.40000e-01,4.80000e+00,
5.2128002e-05,2.80000e-01,4.80000e+00,
5.2129999e-05,3.20000e-01,4.80000e+00,
5.2132000e-05,3.60000e-01,4.88000e+00,
5.2134001e-05,4.20000e-01,4.88000e+00,
5.2136002e-05,4.40000e-01,4.80000e+00,
5.2137999e-05,4.80000e-01,4.72000e+00,
5.2140000e-05,5.20000e-01,4.80000e+00,
5.2142001e-05,5.60000e-01,4.88000e+00,
5.2144002e-05,6.00000e-01,4.88000e+00,
5.2145999e-05,6.00000e-01,4.80000e+00,
5.2148000e-05,6.20000e-01,4.80000e+00,
5.2150001e-05,6.00000e-01,4.80000e+00,
5.2152001e-05,6.40000e-01,4.96000e+00,
5.2153999e-05,6.40000e-01,4.88000e+00,
5.2156000e-05,6.20000e-01,4.80000e+00,
5.2158000e-05,6.00000e-01,4.80000e+00,
5.2160001e-05,5.80000e-01,4.80000e+00,
5.2161999e-05,6.00000e-01,4.88000e+00,
5.2163999e-05,5.80000e-01,4.88000e+00,
5.2166000e-05,5.60000e-01,4.80000e+00,
5.2168001e-05,5.60000e-01,4.80000e+00,
5.2169999e-05,5.00000e-01,4.80000e+00,
5.2171999e-05,5.00000e-01,4.96000e+00,
5.2174000e-05,4.60000e-01,4.88000e+00,
5.2176001e-05,4.40000e-01,4.88000e+00,
5.2177998e-05,4.00000e-01,4.80000e+00,
