X,CH1,CH2,
Second,Volt,Volt,
2.0840800e-04,3.80000e-01,4.88000e+00,
2.0841000e-04,4.40000e-01,4.88000e+00,
2.0841201e-04,4.80000e-01,4.80000e+00,
2.0841400e-04,5.40000e-01,4.80000e+00,
2.0841599e-04,5.60000e-01,4.80000e+00,
2.0841800e-04,6.00000e-01,4.88000e+00,
2.0842000e-04,6.20000e-01,4.88000e+00,
2.0842200e-04,6.40000e-01,4.80000e+00,
2.0842400e-04,6.80000e-01,4.80000e+00,
2.0842600e-04,7.20000e-01,4.80000e+00,
2.0842800e-04,7.40000e-01,4.88000e+00,
2.0843001e-04,7.40000e-01,4.88000e+00,
2.0843200e-04,7.40000e-01,4.80000e+00,
2.0843399e-04,7.60000e-01,4.72000e+00,
2.0843600e-04,7.80000e-01,4.88000e+00,
2.0843800e-04,7.60000e-01,4.88000e+00,
2.0844000e-04,7.20000e-01,4.88000e+00,
2.0844200e-04,7.00000e-01,4.80000e+00,
2.0844401e-04,7.00000e-01,4.80000e+00,
2.0844600e-04,7.00000e-01,4.88000e+00,
2.0844799e-04,6.60000e-01,4.88000e+00,
2.0845000e-04,6.20000e-01,4.88000e+00,
2.0845199e-04,5.60000e-01,4.80000e+00,
2.0845400e-04,5.20000e-01,4.80000e+00,
2.0845600e-04,4.80000e-01,4.80000e+00,
2.0845800e-04,4.20000e-01,4.88000e+00,
2.0846000e-04,3.80000e-01,4.88000e+00,
2.0846201e-04,3.00000e-01,4.80000e+00,
2.0846400e-04,2.80000e-01,4.72000e+00,
2.0846599e-04,2.00000e-01,4.80000e+00,
2.0846800e-04,1.40000e-01,4.96000e+00,
2.0847000e-04,8.00000e-02,4.88000e+00,
2.0847200e-04,0.00000e+00,4.80000e+00,
2.0847400e-04,-6.00000e-02,4.80000e+00,
2.0847601e-04,-8.00000e-02,4.80000e+00,
2.0847800e-04,-1.60000e-01,4.88000e+00,
2.0848001e-04,-2.40000e-01,4.88000e+00,
2.0848200e-04,-3.00000e-01,4.80000e+00,
2.0848399e-04,-3.60000e-01,4.72000e+00,
2.0848600e-04,-3.80000e-01,4.80000e+00,
2.0848800e-04,-4.20000e-01,4.88000e+00,
2.0849000e-04,-5.00000e-01,4.88000e+00,
2.0849200e-04,-5.20000e-01,4.80000e+00,
2.0849401e-04,-5.60000e-01,4.80000e+00,
2.0849600e-04,-5.80000e-01,4.72000e+00,
2.0849799e-04,-6.20000e-01,4.88000e+00,
2.0850000e-04,-6.80000e-01,4.88000e+00,
2.0850200e-04,-7.00000e-01,4.80000e+00,
2.0850400e-04,-7.00000e-01,4.80000e+00,
2.0850600e-04,-6.80000e-01,4.80000e+00,
2.0850801e-04,-7.00000e-01,4.88000e+00,
2.0851000e-04,-7.40000e-01,4.88000e+00,
